link,search,results,res_stand
/lennart-thy/profil/spieler/23553,Lennart+Thy+PEC+Zwolle,63100.0,-0.22444547617079985
/juan-andrada/profil/spieler/457212,Juan+Andrada+Godoy+Cruz,445000.0,-0.11461708543555743
/jan-moravek/profil/spieler/63022,Jan+Morávek+Augsburg,81500.0,-0.2191539276252946
/nicolas-domingo/profil/spieler/39150,Nicolás+Domingo+Independiente,770073.0,-0.021131239765283902
/kevin-kampl/profil/spieler/53418,Kevin+Kampl+RasenBallsport+Leipzig,242000.0,-0.17299666993216442
/kofi-opare/profil/spieler/256357,Kofi+Opare+Colorado+Rapids,23700.0,-0.2357762920780231
/mitchell-dijks/profil/spieler/187245,Mitchell+Dijks+Bologna,218000.0,-0.17989868977412782
/gotoku-sakai/profil/spieler/103310,Gotoku+Sakai+Hamburger+SV,224000.0,-0.17817318481363698
/vlad-chiriches/profil/spieler/123261,Vlad+Chiriches+Napoli,136000.0,-0.20348059090083606
/artur-nigmatullin/profil/spieler/70074,Artur+Nigmatullin+Arsenal+Tula,26100.0,-0.23508609009382675
/romain-thomas/profil/spieler/57467,Romain+Thomas+Angers,2410000.0,0.450485789125195
/derrick-luckassen/profil/spieler/241457,Derrick+Luckassen+Hertha+Berlin,50700.0,-0.22801151975581427
/oscar-trejo/profil/spieler/30321,Óscar+Trejo+Rayo+Vallecano,95800.0,-0.21504147413612473
/dominik-reimann/profil/spieler/238722,Dominik+Reimann+Holstein+Kiel,47200.0,-0.22901806431610058
/moataz-zemzemi/profil/spieler/422893,Moataz+Zemzemi+Strasbourg,19700.0,-0.2369266287183503
/nils-roseler/profil/spieler/47740,Nils+Röseler+VVV-Venlo,39700.0,-0.23117494551671414
/tomer-hemed/profil/spieler/112668,Tomer+Hemed+Queens+Park+Rangers,62400.0,-0.2246467850828571
/olivier-boscagli/profil/spieler/318508,Olivier+Boscagli+Nice,67600.0,-0.22315134745043172
/tristan-dekker/profil/spieler/315124,Tristan+Dekker+VVV-Venlo,65400.0,-0.22378403260261168
/jan-kral/profil/spieler/358132,Jan+Kral+Erzgebirge+Aue,42500.0,-0.2303697098684851
/jovane-cabral/profil/spieler/448466,Jovane+Cabral+Sporting+CP,67000.0,-0.2233238979464808
/alex-ferrari/profil/spieler/197491,Alex+Ferrari+Sampdoria,424000.0,-0.12065635279727539
/marwin-reuvers/profil/spieler/470910,Marwin+Reuvers+NAC+Breda,45000.0,-0.22965074946828057
/ayo-akinola/profil/spieler/370979,Ayo+Akinola+Toronto+FC,35800.0,-0.2322965237410332
/alessandro-murgia/profil/spieler/289061,Alessandro+Murgia+SPAL+2013,76800.0,-0.22050557317767908
/daniel-didavi/profil/spieler/57995,Daniel+Didavi+VfB+Stuttgart,185000.0,-0.18938896705682748
/andrey-lunev/profil/spieler/112541,Andrey+Lunev+Zenit+St.+Petersburg,34100.0,-0.23278541681317227
/ilkay-gundogan/profil/spieler/53622,Ilkay+Gündogan+ManCity,2520000.0,0.48212004673419384
/dani-parejo/profil/spieler/59561,Daniel+Parejo+Valencia,1960000.0,0.3210729170883814
/sandro-wagner/profil/spieler/39743,Sandro+Wagner+Tianjin+Teda,41800.0,-0.23057101878054234
/nikola-vlasic/profil/spieler/293200,Nikola+Vlasic+CSKA+Moscow,100000.0,-0.21383362066378114
/svante-ingelsson/profil/spieler/321079,Svante+Ingelsson+Udinese,87900.0,-0.21731338900077102
/yannick-stark/profil/spieler/49737,Yannick+Stark+Darmstadt,52450.0,-0.2275082474756711
/pablo-mari/profil/spieler/210178,Pablo+Marí+Deportivo+La+Coruna,692000.0,-0.043583797895350884
/rui-silva/profil/spieler/234811,Rui+Silva+Granada,1460000.0,0.17728083704747755
/gedion-zelalem/profil/spieler/228370,Gedion+Zelalem+Sporting+Kansas+City,22000.0,-0.23626518515016215
/thijmen-goppel/profil/spieler/342240,Thijmen+Goppel+ADO+Den+Haag,34200.0,-0.23275665839716408
/nolan-mbemba/profil/spieler/276768,Nolan+Mbemba+Reims,32100.0,-0.23336058513333588
/frank-acheampong/profil/spieler/157160,Frank+Acheampong+Tianjin+Teda,204000.0,-0.1839248680152731
/sebastian-palacios/profil/spieler/262861,Sebastián+Palacios+Talleres,6170000.0,1.5318022310327926
/tono/profil/spieler/125931,Toño+Levante,436000.0,-0.1172053428762937
/boubacar-kamara/profil/spieler/394327,Boubacar+Kamara+Marseille,253000.0,-0.16983324417126452
/felix-eboa-eboa/profil/spieler/296359,Félix+Eboa+Eboa+Guingamp,71500.0,-0.22202976922611267
/molla-wague/profil/spieler/129893,Molla+Wagué+Nottingham+Forest,34000.0,-0.23281417522918046
/eric-dier/profil/spieler/175722,Eric+Dier+Tottenham,2390000.0,0.44473410592355883
/tate-schmitt/profil/spieler/637658,Tate+Schmitt+Real+Salt+Lake,283000.0,-0.16120571936881029
/robert-leipertz/profil/spieler/119120,Robert+Leipertz+FC+Heidenheim,58600.0,-0.22573960489116798
/stiven-mendoza/profil/spieler/131101,John+Stiven+Mendoza+Amiens,145000.0,-0.20089233346009977
/arturo-mina/profil/spieler/263628,Arturo+Mina+Yeni+Malatyaspor,180000.0,-0.1908268878572365
/andre-claro/profil/spieler/86804,André+Claro+Boavista,9290000.0,2.429064810488033
/lucas-tousart/profil/spieler/353948,Lucas+Tousart+Lyon,219000.0,-0.179611105614046
/josue/profil/spieler/72772,Josué+Akhisarspor,103000.0,-0.21297086818353572
/alejandro-pozuelo/profil/spieler/188853,Alejandro+Pozuelo+Toronto+FC,171000.0,-0.19341514529797277
/sergio-floccari/profil/spieler/30638,Sergio+Floccari+SPAL+2013,51000.0,-0.22792524450778973
/ionut-radu/profil/spieler/303657,Ionut+Radu+Genoa,111000.0,-0.21067019490288125
/abdou-traore/profil/spieler/42941,Abdou+Traoré+Konyaspor,77100.0,-0.22041929792965453
/marc-andre-ter-stegen/profil/spieler/74857,Marc-André+ter+Stegen+Barcelona,1030000.0,0.05361964821230017
/damian-batallini/profil/spieler/421998,Damián+Batallini+Argentinos+Juniors,64300.0,-0.22410037517870168
/alireza-jahanbakhsh/profil/spieler/213268,Alireza+Jahanbakhsh+Brighton,128000.0,-0.2057812641814905
/ademola-lookman/profil/spieler/406040,Ademola+Lookman+Everton,283000.0,-0.16120571936881029
/rajko-rotman/profil/spieler/100303,Rajko+Rotman+Akhisarspor,30700.0,-0.23376320295745043
/michael-murillo/profil/spieler/354482,Michael+Murillo+New+York+Red+Bulls,705000.0,-0.03984520381428738
/platiny/profil/spieler/248901,Platiny+Chaves,64400.0,-0.2240716167626935
/kekuta-manneh/profil/spieler/253053,Kekuta+Manneh+FC+Cincinnati,26200.0,-0.23505733167781856
/said-benrahma/profil/spieler/290532,Said+Benrahma+Brentford,76600.0,-0.22056309000969543
/daryl-murphy/profil/spieler/31312,Daryl+Murphy+Nottingham+Forest,383000.0,-0.13244730336062951
/anwar-el-ghazi/profil/spieler/183720,Anwar+El+Ghazi+Aston+Villa,283000.0,-0.16120571936881029
/mickey-van-der-hart/profil/spieler/207048,Mickey+van+der+Hart+PEC+Zwolle,180000.0,-0.1908268878572365
/jordan-morris/profil/spieler/337807,Jordan+Morris+Seattle+Sounders+FC,335000.0,-0.14625134304455628
/clinton-njie/profil/spieler/241119,Clinton+N'Jie+Marseille,117000.0,-0.2089446899423904
/santi-comesana/profil/spieler/380598,Santiago+Comesaña+Rayo+Vallecano,57800.0,-0.22596967221923342
/onur-ayik/profil/spieler/52006,Onur+Ayik+Akhisarspor,40800.0,-0.23085860294062416
/rodrigo-battaglia/profil/spieler/89297,Rodrigo+Battaglia+Sporting+CP,127000.0,-0.20606884834157232
/ih-yeong-park/profil/spieler/307397,Yiyoung+Park+St.+Pauli,55900.0,-0.22651608212338886
/welinton/profil/spieler/95152,Welinton+Alanyaspor,430000.0,-0.11893084783678455
/antonio-mirante/profil/spieler/22141,Antonio+Mirante+Roma,1040000.0,0.05649548981311824
/dominic-samuel/profil/spieler/203784,Dominic+Samuel+Blackburn,1320000.0,0.13701905463602446
/dogukan-sinik/profil/spieler/370833,Dogukan+Sinik+Antalyaspor,51000.0,-0.22792524450778973
/mikhail-ignatov/profil/spieler/419672,Mikhail+Ignatov+Spartak+Moscow,19200.0,-0.23707042079839122
/orel-mangala/profil/spieler/289592,Orel+Mangala+Hamburger+SV,206000.0,-0.1833496996951095
/nils-butzen/profil/spieler/151105,Nils+Butzen+Magdeburg,40900.0,-0.23082984452461597
/steffen-schafer/profil/spieler/119291,Steffen+Schäfer+Magdeburg,264000.0,-0.16666981841036466
/luca-sangalli/profil/spieler/289286,Luca+Sangalli+Real+Sociedad,79500.0,-0.2197290959454582
/tommy-elphick/profil/spieler/37152,Tommy+Elphick+Aston+Villa,122000.0,-0.20750676914198135
/salvatore-sirigu/profil/spieler/25508,Salvatore+Sirigu+Torino,243000.0,-0.1727090857720826
/ander-capa/profil/spieler/197545,Ander+Capa+Athletic+Bilbao,347000.0,-0.1428003331235746
/pablo-valcarce/profil/spieler/365313,Pablo+Valcarce+Mallorca,185000.0,-0.18938896705682748
/georgi-zotov/profil/spieler/113235,Georgi+Zotov+Krylya+Sovetov+Samara,25700.0,-0.23520112375785945
/christian-fernandez/profil/spieler/48294,Christian+Fernández+Real+Oviedo,2960000.0,0.6086570771701892
/djordje-mihailovic/profil/spieler/484756,Djordje+Mihailovic+Chicago+Fire,35000.0,-0.23252659106909865
/juan-foyth/profil/spieler/480763,Juan+Foyth+Tottenham,336000.0,-0.1459637588844745
/eder/profil/spieler/37418,Éder+Jiangsu+Suning+FC,70300.0,-0.22237487021821084
/diogo-leite/profil/spieler/357156,Diogo+Leite+FC+Porto,780000.0,-0.018276391808151795
/kyle-vassell/profil/spieler/293002,Kyle+Vassell+Rotherham,28900.0,-0.23428085444559768
/laurent-ciman/profil/spieler/22338,Laurent+Ciman+Toronto+FC,54000.0,-0.2270624920275443
/kik-pierie/profil/spieler/361207,Kik+Pierie+SC+Heerenveen,77300.0,-0.22036178109763818
/richard-magyar/profil/spieler/148727,Richard+Magyar+Greuther+Fuerth,57400.0,-0.22608470588326615
/arthur/profil/spieler/362842,Arthur+Barcelona,50100000.0,14.165374383426611
/vincent-laurini/profil/spieler/94936,Vincent+Laurini+Fiorentina,64800.0,-0.22395658309866076
/danilo-silva/profil/spieler/61952,Danilo+Silva+Los+Angeles+FC,649000.0,-0.055949916778868625
/osvaldo-alonso/profil/spieler/62810,Osvaldo+Alonso+Minnesota+United,284000.0,-0.1609181352087285
/tobias-mohr/profil/spieler/153661,Tobias+Mohr+Greuther+Fuerth,65400.0,-0.22378403260261168
/hee-chan-hwang/profil/spieler/292246,Hee-Chan+Hwang+Hamburger+SV,340000.0,-0.14481342224414726
/lautaro-guzman/profil/spieler/626916,Lautaro+Guzmán+Talleres,273000.0,-0.16408156096962837
/martin-skrtel/profil/spieler/24180,Martin+Skrtel+Fenerbahce,586000.0,-0.07406771886402252
/julian-pollersbeck/profil/spieler/228975,Julian+Pollersbeck+Hamburger+SV,114000.0,-0.20980744242263583
/deni-milosevic/profil/spieler/168163,Deni+Milosevic+Konyaspor,99200.0,-0.21406368799184658
/ze-luis/profil/spieler/134602,Zé+Luís+Spartak+Moscow,418000.0,-0.12238185775776624
/mathias-normann/profil/spieler/257805,Mathias+Normann+FC+Rostov,23800.0,-0.2357475336620149
/timo-werner/profil/spieler/170527,Timo+Werner+RasenBallsport+Leipzig,1100000.0,0.07375053941802671
/ismael-quilez/profil/spieler/91360,Ismael+Quílez+Aldosivi,52450.0,-0.2275082474756711
/beram-kayal/profil/spieler/44741,Beram+Kayal+Brighton,79000.0,-0.2198728880254991
/valter-birsa/profil/spieler/26105,Valter+Birsa+Chievo,147000.0,-0.20031716513993617
/alex-muyl/profil/spieler/413690,Alex+Muyl+New+York+Red+Bulls,66600.0,-0.2234389316105135
/romain-genevois/profil/spieler/57525,Romain+Genevois+Caen,346000.0,-0.1430879172836564
/mohamed-elneny/profil/spieler/160438,Mohamed+Elneny+Arsenal,648000.0,-0.056237500938950434
/tom-davies/profil/spieler/314210,Tom+Davies+Everton,1220000.0,0.10826063862784366
/sam-vines/profil/spieler/535282,Sam+Vines+Colorado+Rapids,207000.0,-0.1830621155350277
/albert-rusnak/profil/spieler/43228,Albert+Rusnák+Real+Salt+Lake,117000.0,-0.2089446899423904
/enrique-borja/profil/spieler/417326,Enrique+Borja+Argentinos+Juniors,467000.0,-0.10829023391375765
/marcus-thuram/profil/spieler/318528,Marcus+Thuram+Guingamp,197000.0,-0.18593795713584577
/robert-andrich/profil/spieler/159088,Robert+Andrich+FC+Heidenheim,40500.0,-0.2309448781886487
/zac-macmath/profil/spieler/156300,Zac+MacMath+Vancouver+Whitecaps,51200.0,-0.22786772767577335
/sven-braken/profil/spieler/185400,Sven+Braken+FC+Emmen,32300.0,-0.23330306830131953
/okechukwu-azubuike/profil/spieler/386126,Okechukwu+Azubuike+Rizespor,31500.0,-0.23353313562938496
/michael-brouwer/profil/spieler/231650,Michael+Brouwer+Heracles,489000.0,-0.10196338239195789
/egor-baburin/profil/spieler/146918,Egor+Baburin+Rubin+Kazan,41600.0,-0.23062853561255872
/sadio-mane/profil/spieler/200512,Sadio+Mané+Liverpool,5140000.0,1.2355905461485304
/kristofer-kristinsson/profil/spieler/400174,Kristófer+Kristinsson+Willem+II,54800.0,-0.22683242469947884
/evens-joseph/profil/spieler/593320,Evens+Joseph+Caen,50100.0,-0.22818407025186335
/lukas-kubler/profil/spieler/93604,Lukas+Kübler+Freiburg,114000.0,-0.20980744242263583
/marvin-plattenhardt/profil/spieler/89592,Marvin+Plattenhardt+Hertha+Berlin,159000.0,-0.19686615521895448
/emerson-hyndman/profil/spieler/223047,Emerson+Hyndman+Bournemouth,42500.0,-0.2303697098684851
/darwin-quintero/profil/spieler/55666,Darwin+Quintero+Minnesota+United,318000.0,-0.15114027376594702
/manuel-castro/profil/spieler/335984,Manuel+Castro+Estudiantes,770073.0,-0.021131239765283902
/wilson-kamavuaka/profil/spieler/55512,Wilson+Kamavuaka+Darmstadt,26600.0,-0.23494229801378583
/jese/profil/spieler/134936,Jesé+Real+Betis,507000.0,-0.09678686751048533
/marco-dalessandro/profil/spieler/99232,Marco+D'Alessandro+Udinese,1580000.0,0.21179093625729448
/lucas-vazquez/profil/spieler/221316,Lucas+Vázquez+Real+Madrid,6890000.0,1.738862826291694
/yekta-kurtulus/profil/spieler/63204,Yekta+Kurtulus+Antalyaspor,101000.0,-0.21354603650369933
/raul-guti/profil/spieler/330352,Guti+Real+Zaragoza,566000.0,-0.07981940206565867
/abdul-aziz-tetteh/profil/spieler/157003,Tetteh+Dinamo+Moscow,51200.0,-0.22786772767577335
/franck-evina/profil/spieler/336331,Franck+Evina+Holstein+Kiel,19500.0,-0.23698414555036668
/ruben-pena/profil/spieler/238868,Rubén+Peña+Eibar,844000.0,0.00012899443708390656
/keagan-dolly/profil/spieler/234006,Keagan+Dolly+Montpellier,79700.0,-0.21967157911344184
/lewis-wing/profil/spieler/517286,Lewis+Wing+Middlesbrough,582000.0,-0.07521805550434975
/federico-cartabia/profil/spieler/242548,Fede+Cartabia+Deportivo+La+Coruna,84900.0,-0.21817614148101644
/isaac-hayden/profil/spieler/206225,Isaac+Hayden+Newcastle+United,499000.0,-0.09908754079113981
/jack-butland/profil/spieler/128899,Jack+Butland+Stoke,339000.0,-0.14510100640422907
/michael-dawson/profil/spieler/9988,Michael+Dawson+Nottingham+Forest,1240000.0,0.11401232182947982
/aly-ghazal/profil/spieler/254981,Ali+Ghazal+Feirense,17600.0,-0.2375305554545221
/martin-montoya/profil/spieler/68645,Martín+Montoya+Brighton,521000.0,-0.09276068926934003
/cristian-pavon/profil/spieler/373170,Cristian+Pavón+Boca+Juniors,504000.0,-0.09764961999073077
/alvaro-medran/profil/spieler/253839,Álvaro+Medrán+Rayo+Vallecano,93900.0,-0.21558788404028018
/samba-sow/profil/spieler/89461,Samba+Sow+Dinamo+Moscow,189000.0,-0.18823863041650024
/alejandro-romero-gamarra/profil/spieler/355817,Alejandro+Romero+Gamarra+New+York+Red+Bulls,117000.0,-0.2089446899423904
/oghenekaro-etebo/profil/spieler/409106,Peter+Etebo+Stoke,61100.0,-0.22502064449096346
/khaled-adenon/profil/spieler/39174,Khaled+Adénon+Amiens,77800.0,-0.22021798901759726
/michael-hefele/profil/spieler/102382,Michael+Hefele+Nottingham+Forest,36500.0,-0.23209521482897594
/aatif-chahechouhe/profil/spieler/73480,Aatif+Chahechouhe+Rizespor,152000.0,-0.19887924433952714
/ramon-pascal-lundqvist/profil/spieler/238084,Ramon-Pascal+Lundqvist+NAC+Breda,35700.0,-0.23232528215704137
/nouha-dicko/profil/spieler/173750,Nouha+Dicko+Hull,45800.0,-0.22942068214021513
/mustafa-akbas/profil/spieler/98113,Mustafa+Akbas+Yeni+Malatyaspor,119000.0,-0.2083695216222268
/marakis/profil/spieler/188669,Sérgio+Marakis+Nacional,18700.0,-0.2372142128784321
/cristian-chavez/profil/spieler/70132,Cristian+Chávez+Aldosivi,149000.0,-0.19974199681977256
/lazar-markovic/profil/spieler/144303,Lazar+Markovic+Fulham,136000.0,-0.20348059090083606
/maksim-semakin/profil/spieler/72165,Maksim+Semakin+FC+Yenisey+Krasnoyarsk,10900.0,-0.2394573693270702
/zian-flemming/profil/spieler/411537,Zian+Flemming+PEC+Zwolle,38800.0,-0.23143377126078776
/robert-strauss/profil/spieler/18068,Robert+Strauß+FC+Heidenheim,96100.0,-0.2149551988881002
/toni-lato/profil/spieler/320271,Toni+Lato+Valencia,1070000.0,0.06512301461557247
/jack-grealish/profil/spieler/203460,Jack+Grealish+Aston+Villa,1350000.0,0.14564657943847867
/tim-matavz/profil/spieler/50303,Tim+Matavz+Vitesse,86100.0,-0.21783104048891827
/albert-adomah/profil/spieler/83430,Albert+Adomah+Aston+Villa,344000.0,-0.14366308560382002
/kiki/profil/spieler/270055,Kiki+Belenenses+SAD,23500.0,-0.23583380891003944
/jake-nerwinski/profil/spieler/482612,Jakob+Nerwinski+Vancouver+Whitecaps,14000.0,-0.23856585843081662
/eljif-elmas/profil/spieler/400489,Eljif+Elmas+Fenerbahce,1710000.0,0.24917687706792951
/dimitri-payet/profil/spieler/37647,Dimitri+Payet+Marseille,794000.0,-0.014250213567006486
/sven-ulreich/profil/spieler/40680,Sven+Ulreich+Bayern+Munich,330000.0,-0.14768926384496533
/danilo-soares/profil/spieler/154396,Danilo+Soares+Bochum,111000.0,-0.21067019490288125
/robert-muhren/profil/spieler/186763,Robert+Mühren+NAC+Breda,59800.0,-0.22539450389906981
/johnny-russell/profil/spieler/55494,Johnny+Russell+Sporting+Kansas+City,1620000.0,0.2232943026605668
/henri-lansbury/profil/spieler/44794,Henri+Lansbury+Aston+Villa,103000.0,-0.21297086818353572
/brandon-servania/profil/spieler/455979,Brandon+Servania+FC+Dallas,14800.0,-0.23833579110275116
/jailson/profil/spieler/366948,Jailson+Fenerbahce,634000.0,-0.060263679180095744
/britt-assombalonga/profil/spieler/186172,Britt+Assombalonga+Middlesbrough,138000.0,-0.20290542258067243
/conor-townsend/profil/spieler/146509,Conor+Townsend+West+Bromwich+Albion,382000.0,-0.13273488752071133
/ivan-markelov/profil/spieler/106569,Ivan+Markelov+Anzhi+Makhachkala,17900.0,-0.23744428020649755
/marcelo/profil/spieler/52920,Marcelo+Lyon,9720000.0,2.5527259993232105
/anton-shunin/profil/spieler/37549,Anton+Shunin+Dinamo+Moscow,25300.0,-0.23531615742189219
/mikel-san-jose/profil/spieler/52469,Mikel+San+José+Athletic+Bilbao,770077.0,-0.021130089428643577
/jan-vertonghen/profil/spieler/43250,Jan+Vertonghen+Tottenham,2580000.0,0.4993750963391023
/eric-miller/profil/spieler/245315,Eric+Miller+Minnesota+United,770076.0,-0.021130377012803656
/kyle-duncan/profil/spieler/349699,Kyle+Duncan+New+York+Red+Bulls,5640000.0,1.3793826261894344
/emmanuel-iyoha/profil/spieler/314245,Emmanuel+Iyoha+Erzgebirge+Aue,51300.0,-0.22783896925976518
/romulo/profil/spieler/121756,Rômulo+Lazio,538000.0,-0.08787175854794929
/murat-cem-akpinar/profil/spieler/388913,Murat+Cem+Akpinar+Trabzonspor,319000.0,-0.1508526896058652
/luca-plogmann/profil/spieler/335997,Luca+Plogmann+Werder+Bremen,42400.0,-0.23039846828449326
/erwin-mulder/profil/spieler/56631,Erwin+Mulder+Swansea,74200.0,-0.22125329199389177
/david-junca/profil/spieler/164055,David+Juncà+Celta+Vigo,107000.0,-0.21182053154320848
/matias-caruzzo/profil/spieler/56573,Matías+Caruzzo+Rosario+Central,78800.0,-0.21993040485751547
/vitor-goncalves/profil/spieler/194547,Vítor+Gonçalves+Nacional,7190000.0,1.8251380743162364
/markel-susaeta/profil/spieler/54245,Markel+Susaeta+Athletic+Bilbao,212000.0,-0.18162419473461866
/brice-samba/profil/spieler/191056,Brice+Samba+Caen,140000.0,-0.20233025426050882
/geronimo-rulli/profil/spieler/229604,Gerónimo+Rulli+Real+Sociedad,155000.0,-0.1980164918592817
/andrej-kramaric/profil/spieler/46580,Andrej+Kramaric+Hoffenheim,307000.0,-0.15430369952684692
/anaitz-arbilla/profil/spieler/71548,Anaitz+Arbilla+Eibar,63500.0,-0.22433044250676712
/alan/profil/spieler/73460,Alan+Tianjin+Tianhai,52200.0,-0.22758014351569156
/benjamin-hubner/profil/spieler/52348,Benjamin+Hübner+Hoffenheim,129000.0,-0.20549368002140872
/kevin-lankford/profil/spieler/338879,Kevin+Lankford+St.+Pauli,74100.0,-0.22128205040989996
/enis-hajri/profil/spieler/28735,Enis+Hajri+Duisburg,49200.0,-0.22844289599593698
/steve-mandanda/profil/spieler/23951,Steve+Mandanda+Marseille,522000.0,-0.09247310510925823
/raul-navas/profil/spieler/142419,Raúl+Navas+Real+Sociedad,2270000.0,0.4102240067137419
/adrien-thomasson/profil/spieler/215977,Adrien+Thomasson+Strasbourg,90800.0,-0.21647939493653376
/joshua-brenet/profil/spieler/207006,Joshua+Brenet+Hoffenheim,53100.0,-0.22732131777161793
/erick-pulgar/profil/spieler/215616,Erick+Pulgar+Bologna,216000.0,-0.18047385809429142
/nick-rimando/profil/spieler/39434,Nick+Rimando+Real+Salt+Lake,122000.0,-0.20750676914198135
/lucas-villalba/profil/spieler/240913,Lucas+Villalba+Aldosivi,54800.0,-0.22683242469947884
/simon-dawkins/profil/spieler/57488,Simon+Dawkins+Ipswich,86300.0,-0.2177735236569019
/vitus-eicher/profil/spieler/57796,Vitus+Eicher+FC+Heidenheim,24000.0,-0.23569001682999854
/fabian-ruiz/profil/spieler/350219,Fabián+Ruiz+Napoli,3910000.0,0.8818620292479068
/carlos-akapo/profil/spieler/225015,Carlos+Akapo+SD+Huesca,39800.0,-0.23114618710070597
/niltinho/profil/spieler/271353,Niltinho+Chaves,130000.0,-0.2052060958613269
/borys-tashchy/profil/spieler/138292,Boris+Tashchy+Duisburg,37200.0,-0.23189390591691866
/aron-gunnarsson/profil/spieler/63821,Aron+Gunnarsson+Cardiff,267000.0,-0.16580706593011924
/william/profil/spieler/153207,William+Chaves,770076.0,-0.021130377012803656
/toni-sunjic/profil/spieler/60790,Toni+Sunjic+Dinamo+Moscow,15900.0,-0.23801944852666118
/antonin-barak/profil/spieler/272261,Antonin+Barak+Udinese,132000.0,-0.20463092754116327
/callum-connolly/profil/spieler/308632,Callum+Connolly+Bolton,250000.0,-0.17069599665150995
/joe-gomez/profil/spieler/256178,Joe+Gomez+Liverpool,6720000.0,1.689973519077787
/junio/profil/spieler/520469,Junio+Rio+Ave,770073.0,-0.021131239765283902
/elhadji-pape-diaw/profil/spieler/410238,Elhadji+Djibril+Diaw+Angers,17700.0,-0.23750179703851393
/florian-thauvin/profil/spieler/184892,Florian+Thauvin+Marseille,845000.0,0.0004165785971657144
/miguel-luis/profil/spieler/357161,Miguel+Luís+Sporting+CP,3560000.0,0.781207573219274
/carlos-martinez/profil/spieler/58074,Carlos+Martínez+Real+Oviedo,9400000.0,2.460699068097032
/yannis-ammour/profil/spieler/420782,Yannis+Ammour+Montpellier,16500.0,-0.2378468980306121
/facundo-sanchez/profil/spieler/107523,Facundo+Sánchez+Estudiantes,1830000.0,0.28368697627774647
/leo-stulac/profil/spieler/171159,Leo+Stulac+Parma+Calcio+1913,23900.0,-0.2357187752460067
/solly-march/profil/spieler/209212,Solly+March+Brighton,250000.0,-0.17069599665150995
/sebastian-griesbeck/profil/spieler/153555,Sebastian+Griesbeck+FC+Heidenheim,84500.0,-0.21829117514504917
/lewis-dunk/profil/spieler/148153,Lewis+Dunk+Brighton,595000.0,-0.07147946142328625
/bart-ramselaar/profil/spieler/326701,Bart+Ramselaar+PSV+Eindhoven,69200.0,-0.22269121279430082
/roman-tugarev/profil/spieler/289643,Roman+Tugarev+Lokomotiv+Moscow,21300.0,-0.23646649406221942
/vladimir-rykov/profil/spieler/117802,Vladimir+Rykov+Dinamo+Moscow,23800.0,-0.2357475336620149
/greg-leigh/profil/spieler/201586,Greg+Leigh+NAC+Breda,52100.0,-0.22760890193169972
/costinha/profil/spieler/236886,Costinha+Chaves,190000.0,-0.18795104625641842
/alex-meret/profil/spieler/240414,Alex+Meret+Napoli,581000.0,-0.07550563966443156
/joao-carvalho/profil/spieler/258005,João+Carvalho+Nottingham+Forest,254000.0,-0.16954566001118274
/ayoze-perez/profil/spieler/246968,Ayoze+Pérez+Newcastle+United,564000.0,-0.08039457038582229
/lukas-jutkiewicz/profil/spieler/33507,Lukas+Jutkiewicz+Birmingham,77300.0,-0.22036178109763818
/mohammed-osman/profil/spieler/273431,Mohammed+Osman+Heracles,81200.0,-0.21924020287331913
/jaakko-oksanen/profil/spieler/433893,Jaakko+Oksanen+Brentford,27500.0,-0.2346834722697122
/oualid-el-hajjam/profil/spieler/283127,Oualid+El+Hajjam+Amiens,49200.0,-0.22844289599593698
/taleb-tawatha/profil/spieler/60761,Taleb+Tawatha+Eintracht+Frankfurt,168000.0,-0.1942778977782182
/jonathas/profil/spieler/58345,Jonathas+Hannover+96,137000.0,-0.20319300674075425
/moryke-fofana/profil/spieler/240497,Moryke+Fofana+Konyaspor,39700.0,-0.23117494551671414
/adrian-calello/profil/spieler/55911,Adrián+Calello+Banfield,30100.0,-0.2339357534534995
/daniel-james/profil/spieler/319301,Daniel+James+Swansea,7760000.0,1.989061045562867
/baris-ekincier/profil/spieler/383223,Baris+Ekincier+Bochum,15900.0,-0.23801944852666118
/jack-robinson/profil/spieler/128909,Jack+Robinson+Nottingham+Forest,1800000.0,0.2750594514752922
/kevin-mohwald/profil/spieler/94137,Kevin+Möhwald+Werder+Bremen,171000.0,-0.19341514529797277
/christian-kouame/profil/spieler/337725,Christian+Kouamé+Genoa,88300.0,-0.21719835533673829
/mucahit-can-akcay/profil/spieler/315202,Mucahit+Can+Akcay+Konyaspor,41200.0,-0.23074356927659143
/mohamed-drager/profil/spieler/192167,Mohamed+Dräger+Paderborn,54700.0,-0.22686118311548703
/joao-talocha/profil/spieler/205116,João+Talocha+Boavista,28800.0,-0.23430961286160584
/reto-ziegler/profil/spieler/9915,Reto+Ziegler+FC+Dallas,67700.0,-0.22312258903442353
/massimo-gobbi/profil/spieler/28020,Massimo+Gobbi+Parma+Calcio+1913,55000.0,-0.2267749078674625
/felix-wiedwald/profil/spieler/44594,Felix+Wiedwald+Duisburg,43100.0,-0.230197159372436
/diogo-verdasca/profil/spieler/225162,Diogo+Verdasca+Real+Zaragoza,41500.0,-0.23065729402856688
/handwalla-bwana/profil/spieler/425824,Handwalla+Bwana+Seattle+Sounders+FC,19600.0,-0.23695538713435849
/jefferson-montero/profil/spieler/77932,Jefferson+Montero+West+Bromwich+Albion,156000.0,-0.1977289076991999
